track_name,artist,release_date,popularity,track_id,preview_url,album,danceability,energy,valence,tempo,liveness,loudness,speechiness,acousticness,instrumentalness
I'm Sprung,T-Pain,2005-12-06,73,0DLOyyQvwPTSDKuhpzMMwA,https://p.scdn.co/mp3-preview/e60173cce7e102098b28cc4bd02272c12cfc998e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.728,0.327,0.195,100.0,0.103,-11.596,0.0999,0.0948,0.0
I'm N Luv (Wit a Stripper) (feat. Mike Jones),T-Pain,2005-12-06,64,2QurCbkPO14pjrikPNja0h,https://p.scdn.co/mp3-preview/7fedfcc10631fdf95e65d6747bd55cae05c522b1?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.739,0.368,0.467,144.992,0.171,-10.233,0.0845,0.00542,0.0
I'm Sprung 2 (feat. YoungBloodZ & Trick Daddy),T-Pain,2005-12-06,40,6eBh1qaRla6bOKATRueKGC,https://p.scdn.co/mp3-preview/4598d7321b48d14d633c8dc5dc0ab0f87f85bebb?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.75,0.515,0.382,100.092,0.166,-8.492,0.323,0.0968,0.0
Studio Luv,T-Pain,2005-12-06,38,1cMz8lB8SXVHj6fK4kOUJP,https://p.scdn.co/mp3-preview/718e35ec15e404d42ec819afdc51d7edf615fd0e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.657,0.496,0.194,130.403,0.0999,-9.253,0.0518,0.0107,0.0
Rappa Ternt Sanga (Intro),T-Pain,2005-12-06,21,0Rcz8WkOXuMi7yhXJxV0GR,https://p.scdn.co/mp3-preview/90229aa5e6fb4f54279851cf2ba91faf71ae064b?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.543,0.566,0.593,142.18,0.419,-12.544,0.371,0.00889,0.0
You Got Me (feat. Akon),T-Pain,2005-12-06,34,3zNPSuTK1NdKcRtaJAOZtz,https://p.scdn.co/mp3-preview/0cf0567b706d38f2eeeafebe1f063b310f3db80a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.832,0.487,0.83,99.987,0.309,-11.91,0.134,0.0596,1.11e-05
Let's Get It On,T-Pain,2005-12-06,28,1szSctQ1M3z7CvLDOeIZ72,https://p.scdn.co/mp3-preview/3a8ef41cd47dc2fde8f42f5b79f7d173d8628524?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.574,0.439,0.202,80.87,0.0938,-13.271,0.308,0.00556,1.18e-06
Ur Not The Same (feat. Akon),T-Pain,2005-12-06,33,3dfT9IbDzkJuB8rQVTo52C,https://p.scdn.co/mp3-preview/c078857a89168ab254c62f320c6beb25383303fa?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.779,0.363,0.301,130.05,0.0824,-12.772,0.0651,0.000218,0.0
I'm Hi (feat. Styles P),T-Pain,2005-12-06,27,2oQKzzqhOlYd5bWhVx1zqO,https://p.scdn.co/mp3-preview/4e451a0d378f894e614c21d7d2cba1823bb91a70?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.696,0.415,0.91,136.187,0.754,-8.777,0.282,0.338,0.0
Say It,T-Pain,2005-12-06,26,0qpaywGmdmio4NKvvGPS4q,https://p.scdn.co/mp3-preview/8f6ee44bad1d57bd7033c8c7b740e1d46ede313f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.714,0.46,0.448,120.068,0.12,-11.258,0.0413,0.023,1.74e-06
Dance Floor (feat. Tay Dizm),T-Pain,2005-12-06,25,0d5ulBZO4IsoNny5uNO9ut,https://p.scdn.co/mp3-preview/d0ff430dec59c46f94de745ae6ffc34f92fa687d?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.771,0.603,0.246,130.127,0.132,-10.73,0.0632,0.000791,0.0
Going Thru A Lot (feat. Bone Crusher & MempHitz Wright),T-Pain,2005-12-06,25,309vU9nerusT2svzQPyPDB,https://p.scdn.co/mp3-preview/4c9855d83fe179db58c85378fb82d049add32820?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.715,0.399,0.509,99.959,0.0654,-12.562,0.127,0.00802,0.0
Como Estas (feat. Taino),T-Pain,2005-12-06,25,0Sa23yMrp5q52B7DwDZkKl,https://p.scdn.co/mp3-preview/9535d84e55f66d72fa356bd8c7985f336442a60f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.907,0.449,0.935,98.047,0.0973,-12.176,0.253,0.0129,0.0
Fly Away,T-Pain,2005-12-06,22,0aSP38feMMHbO9Di9n4DqW,https://p.scdn.co/mp3-preview/3fa8aca6a99361dccd23b5e632a7dde3ce830c7a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.741,0.454,0.476,90.017,0.059,-9.168,0.0435,0.00434,0.0
I'm N Luv (Wit a Dancer) (feat. Mike Jones),T-Pain,2005-12-07,21,2LeTA9j5BZI1Ag834h0YBU,https://p.scdn.co/mp3-preview/c47495e4dc5a0415866e9e80766732f8ce2a2942?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.738,0.362,0.475,145.068,0.111,-10.701,0.1,0.00573,4.71e-06
Ridge Road,T-Pain,2005-12-06,21,0DqHzAtyNtUJS7XHHBDIkZ,https://p.scdn.co/mp3-preview/eaa3ac49f4b79be1f8a3d299c2d11e0e8e5d566e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.681,0.325,0.308,100.042,0.172,-13.845,0.226,0.0135,0.0
My Place,T-Pain,2005-12-06,21,6COfU3wdfp29IRiXHiFqsc,https://p.scdn.co/mp3-preview/3596293aafbb55279488208be5ba4ce3adc3d4c9?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.754,0.258,0.538,121.95,0.0762,-13.883,0.068,0.199,0.0
Have It Interlude,T-Pain,2005-12-06,19,737SH7GprTwpVnxdXdsS89,https://p.scdn.co/mp3-preview/28250886d3e50751d80ecbd855d4b057ecfcee24?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.887,0.197,0.147,97.924,0.0937,-15.506,0.485,0.0576,3.88e-06
I'm Sprung (feat. Dizzee Rascal) - UK Remix,T-Pain,2005-12-06,24,6afylxrHxW8VFIh9iyjRVo,https://p.scdn.co/mp3-preview/6d0bc00dfbc329a5df7f3511da414bab164efe3f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.758,0.442,0.286,100.078,0.277,-9.262,0.143,0.107,0.0
Real Good Muzik,T-Pain,2005-12-06,17,4xm87lwfEzyYvSGh9WBZDJ,https://p.scdn.co/mp3-preview/b190993c7bf453e27cfe82f4f80ae0cd8c8f3e50?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.857,0.166,0.198,99.958,0.0995,-11.581,0.0825,0.00874,2.91e-06
Como Estas (feat. Tay Dizm),T-Pain,2005-12-07,3,0dwN2NSNY8kQbqr74rIorU,https://p.scdn.co/mp3-preview/b533fb5ca92982b7ba09fe829b7478e610d6d2bf?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rappa Ternt Sanga (Expanded Edition),0.764,0.593,0.251,130.348,0.144,-10.806,0.0653,0.000833,0.0
Truth Rap,The Game,2005-10-18,0,2vEttZFVcWfccTQlBKUzO8,https://p.scdn.co/mp3-preview/484c34999979e4e43ac40a215f62b59ac79a5702?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Untold Story - Volume 2 - Chopped & Screwed,0.669,0.542,0.847,72.385,0.133,-4.48,0.402,0.691,0.0
Colors,ICE-T,2006-08-22,35,1a7dYR84TTIBx1WyccwsbT,https://p.scdn.co/mp3-preview/de6239cef6ab7c57ff53bfc64b54ee8cc2465bda?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rhino Hi-Five: Rap [Vol 2],0.834,0.894,0.531,93.532,0.117,-8.631,0.377,0.0933,1.24e-05
Gangsta Rap,ICE-T,,5,2aUvinN1kREjyozn3avVPS,https://p.scdn.co/mp3-preview/a8d0389d5413d26fc4db50619128854d8b5a43a7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.74,0.624,0.612,179.215,0.0345,-4.793,0.409,0.00246,9.68e-06
Dear God Can You Hear Me,ICE-T,,5,62BMeCmzKqlc6pF77qLKId,https://p.scdn.co/mp3-preview/becc930dabbdfa2264a6fba58df86cc8e62ee0cd?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.441,0.941,0.583,77.132,0.0539,-1.868,0.333,0.00662,0.0
Static (Mix II),2Pac,2006-07-18,11,6PKHJDiBLCXvOJBRe3UZO9,https://p.scdn.co/mp3-preview/f0264ba4bd537bc3663df9805fc4ec4cad4178d4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,This Is Gangsta Rap,0.851,0.628,0.726,104.387,0.0755,-7.0,0.132,0.00679,0.181
New Life,ICE-T,,2,4ql2iafsCnsCLUdUuSuJmT,https://p.scdn.co/mp3-preview/38d609d8e186e33ba06e0d2850c1ba0c7c3b3e38?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.713,0.692,0.558,91.991,0.0784,-7.993,0.156,0.00429,0.0
The Games Real,ICE-T,,3,6YjJMvuy6KFFRXSQ69zu4B,https://p.scdn.co/mp3-preview/0587d3684512d0e8c3802cddeda4d094d16e5936?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.555,0.909,0.537,88.844,0.226,-1.721,0.399,0.174,0.0
Twice The Game,ICE-T,,0,2XVMFqnqtMbeEMPLR9Bobd,https://p.scdn.co/mp3-preview/265c5972646804680c6c35b0f409195f8deb030a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.742,0.844,0.432,95.946,0.0765,-5.372,0.291,0.0575,0.0
Real Talk,ICE-T,,0,7colbZiZgQS172LR5GIHjg,https://p.scdn.co/mp3-preview/a3be030cb4fe6c606accfe750898cc2593894852?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.854,0.887,0.877,93.925,0.0701,-3.633,0.178,0.118,1.86e-06
It's All Love,ICE-T,,1,13Yk80pl6WeYnscyju94sv,https://p.scdn.co/mp3-preview/da2d50896dec42d4c386d369f39817c23db29604?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.735,0.895,0.81,91.964,0.825,-3.604,0.264,0.147,0.0
Pray,ICE-T,,0,3YJEPu7LY0DquGHjUBnrrb,https://p.scdn.co/mp3-preview/8232b0e832fe37cc923aab5730e2a937b9cdb380?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.731,0.769,0.518,90.996,0.0958,-4.17,0.333,0.263,0.0
West Coast G Ship,ICE-T,,0,5tmr8APgZgBwhxhkNzAQ4l,https://p.scdn.co/mp3-preview/337682c1de59f17d1042278f3e6a74cc6a4ed6d4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.757,0.687,0.69,85.44,0.0634,-6.472,0.312,0.0478,0.0
It's The Gangsta Sound,ICE-T,,0,6H4rhEzc1PCxuBHVDZH9Xw,https://p.scdn.co/mp3-preview/c6c7e3293e1d9cfe2a7301401f96957134fd4c41?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.618,0.575,0.585,176.152,0.258,-8.262,0.405,0.0602,0.0
Walking In The Rain,ICE-T,,1,54SsOlDfXRwwtBgqU8sMLY,https://p.scdn.co/mp3-preview/80ba952a91f6b2c604dd6196054eabfaefc63f5c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.705,0.842,0.672,158.026,0.0438,-3.043,0.272,0.0658,7.35e-05
Step Your Game Up,ICE-T,,0,5PQ8tbTT4BlD90AudWhGLk,https://p.scdn.co/mp3-preview/44cf03d8f12748cf8782ac527bdc45bc53a85f3e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.866,0.741,0.656,96.401,0.607,-4.255,0.277,0.102,0.0
Ridin' Low,ICE-T,,1,6IIHr8Q1sLjGogaCMKX0Nq,https://p.scdn.co/mp3-preview/7f0ec179bb4cf69dac2de2f4d35a04ea1b2b3eaa?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.67,0.693,0.711,91.599,0.0993,-6.558,0.338,0.346,0.0
Code Of The Streets,ICE-T,,0,1Axl0jrxoqOx98jHDUtbuB,https://p.scdn.co/mp3-preview/b4f60665617e5d184f79b248ed7fb597b2063a2b?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.837,0.754,0.452,87.991,0.522,-5.096,0.192,0.031,0.0
Please Believe Me,ICE-T,,0,6IPXBBXIAUmBaIf2sQ7B7D,https://p.scdn.co/mp3-preview/25fdd608a5246593e575a7c1ca392c0704191023?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.839,0.705,0.626,76.409,0.184,-4.615,0.318,0.186,0.0
Pimp Or Die,ICE-T,,0,5W6WsB11BTFJe9GnK0fEoM,https://p.scdn.co/mp3-preview/5ef321354cfe64487e775d1c87ac2aea5d7af692?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.733,0.961,0.672,89.994,0.191,-3.356,0.318,0.02,0.0
Everything Is Going To Be Alright,ICE-T,,0,3fTN5ZAGCvC7rSp4hrgd2l,https://p.scdn.co/mp3-preview/f704e57a7c5444334d2d847b21680f1ec565dc97?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.838,0.791,0.684,97.98,0.149,-3.186,0.325,0.272,0.0
My Baby,ICE-T,,0,1QTNQ7V9Tp0VIzpjkyGsyS,https://p.scdn.co/mp3-preview/029481f2043cbc36aa853d5490e3432197e3f7f5?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Gangsta Rap - Special Edition,0.683,0.938,0.661,86.147,0.0607,-1.887,0.386,0.0587,0.0
Somebody Gotta Do It (Pimpin' Ain't Easy!!!),ICE-T,2006-08-22,0,6tAX9e4j6Shj4z4a9wnvkd,https://p.scdn.co/mp3-preview/c48323601254aa984aa36243feb97dec2215d67f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Rhino Hi-Five: Rap [Vol 1],0.82,0.579,0.583,91.886,0.204,-16.15,0.307,0.043,2.31e-06
Don't Stop Rappin,Too $hort,2007-06-05,4,59OHLwhOaD38r78g5cPUXM,https://p.scdn.co/mp3-preview/c3cdc91e7caf3dfa9ec474a7208897b51ef80bb7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Early Years (Feat. Unreleased Bonus Track),0.945,0.489,0.678,100.177,0.0467,-9.348,0.248,0.0768,0.0
Somebody Like You,Bizzy Bone,2007-11-20,24,1C3mDMhsG6SsdHomHymxvZ,https://p.scdn.co/mp3-preview/8984d6d416f87a14677c61f6f4508e7ff039468c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Cali-Rap Radio: Most Requested,0.801,0.551,0.743,79.864,0.224,-8.721,0.089,0.416,0.0
What Would Twista Do If He Wasn't Rappin'? (Skit),Twista,2007-09-17,3,2SbDTxgTDhkaIlB1Gey2HU,https://p.scdn.co/mp3-preview/9e416aec7d6e520807cbfe2b25c6c038ee3bd09b?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Adrenaline Rush 2007,0.595,0.713,0.699,110.108,0.201,-13.227,0.729,0.729,0.0
The Rap Game,N.O.R.E.,2007-08-28,1,2RCmAm6ttafGyIrZYEd40t,https://p.scdn.co/mp3-preview/f10eceb88aae51b8d0f046fb2df980d8f535e71b?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Noreality,0.706,0.941,0.403,94.522,0.343,-1.21,0.336,0.066,0.0
We Ride,Bizzy Bone,2007-11-20,3,24PxEgMBqXFLhmYmAVScNk,https://p.scdn.co/mp3-preview/6238d16a068b4714e754294473ef437df0dc1685?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Cali-Rap Radio: Most Requested,0.566,0.7,0.762,138.992,0.106,-7.878,0.254,0.124,0.0
New Jack Hustler (Nino's Theme),ICE-T,2007-11-27,1,5PmyxOtAUF6YNfaU2UKzV1,https://p.scdn.co/mp3-preview/9fb1748e711d7abd1861176f797455f1ac827fb6?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,A Rap Collection,0.83,0.859,0.654,109.321,0.214,-9.213,0.124,0.000971,0.0
Rap Legends,The Game,2008-11-26,1,2ZG9hZoNyYnD82dM0TNXI2,https://p.scdn.co/mp3-preview/b1818a6a15272b0ed9b143a3040e2d7482463599?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Live from Compton,0.705,0.892,0.581,87.011,0.739,-6.703,0.526,0.4,0.0
Get This Money,Too $hort,2008-07-24,0,77Lxdcy8SPD0FxYNPpqlb7,https://p.scdn.co/mp3-preview/839049105cadebd67a36f70c4bf61f12170c49bc?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,West Coast Playaz (The Ultimated Westcoast Rap Compilation),0.88,0.656,0.648,97.0,0.109,-7.051,0.104,0.0169,0.0
Baller's Night Out,Snoop Dogg,2008-07-24,0,1ea039mldDcTjKyts9dGdw,https://p.scdn.co/mp3-preview/4cf723d47b5027fa9154e65bb5ac219d71a4e433?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,West Coast Playaz (The Ultimated Westcoast Rap Compilation),0.933,0.741,0.877,110.137,0.176,-5.039,0.149,0.201,0.0
Rap Music (Feat. June Summers),Nipsey Hussle,2009-08-18,17,1IeQGaDAZmDKJfYM3SqxYt,https://p.scdn.co/mp3-preview/b75c21610dc1f8c3539c128bff5a2142a1e0cfeb?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Bullets Aint Got No Name Vol. 3,0.388,0.848,0.619,90.536,0.444,-5.734,0.426,0.184,0.0
Ill Figures,Wu-Tang Clan,2009-06-30,21,3F48e8dkvWHC7PnidWWBLr,https://p.scdn.co/mp3-preview/312da3905757bab88c88b707f9528bb6dbf3c50e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Chamber Music,0.737,0.639,0.564,89.934,0.0952,-7.695,0.415,0.476,0.0
Rap Game,Jeezy,2010-09-29,19,687EfhVG8WStWKWvvJeZ85,https://p.scdn.co/mp3-preview/65007cd756d6276589dfa36edb908b1c0061f839?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Last Laugh,0.697,0.424,0.23,140.02,0.269,-13.357,0.174,0.0411,0.0
Rappers Are In Danger,Fat Joe,2010-07-27,8,553K6MeBLslIIWh5WRTHaw,https://p.scdn.co/mp3-preview/2d912603cd50fb1b918459dc63f8c07a11184d50?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,"The Darkside, Vol. 1",0.455,0.88,0.325,159.616,0.395,-5.284,0.427,0.00137,1.18e-06
9 to 5,Dolly Parton,,79,4w3tQBXhn5345eUXDGBWZG,https://p.scdn.co/mp3-preview/6384764199bf3d44f69085d62e10a076855ac8c8?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,9 To 5 And Odd Jobs,0.554,0.783,0.813,105.39,0.631,-5.852,0.0457,0.416,1.54e-06
Army Dreamers - 2018 Remaster,Kate Bush,1980-09-07,64,5QYUNHT2dQwoNHorXznygN,https://p.scdn.co/mp3-preview/4a2915f7339ea45bfd36854e315ae7599a5298df?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Never for Ever (2018 Remaster),0.696,0.119,0.312,143.527,0.0637,-18.617,0.0581,0.728,5.56e-05
Army Dreamers,Kate Bush,1980-09-08,63,2LTCVKCcbKQBoqofOkI0fB,https://p.scdn.co/mp3-preview/617e2b5feefac4c0b63b31b4a024cf7127bc881a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Never for Ever,0.679,0.0742,0.318,144.002,0.0897,-22.23,0.0664,0.74,9.6e-05
What I Like About You,The Romantics,,64,4ebcE2SmkG7nplvzFAWRu7,https://p.scdn.co/mp3-preview/02ddf46904cac877a9ac70d9e8a0ab0af4ebc3e0?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Romantics,0.514,0.942,0.912,159.847,0.17,-8.433,0.0502,0.282,6.6e-05
Whip It,DEVO,,62,4sscDOZCkbLSlDqcCgUJnX,https://p.scdn.co/mp3-preview/173e063e18defd14c084c52a166d1ff34c987b2f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Freedom of Choice,0.78,0.869,0.957,157.902,0.0621,-7.255,0.0517,0.0744,0.004
Lookin' for Love,Johnny Lee,1980-05-06,57,5pvNhGuCow3Eq1nWbP3Sco,https://p.scdn.co/mp3-preview/ff5b248ea4aacec84b791f88bb75bf13fad17172?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Lookin' For Love,0.74,0.394,0.78,123.689,0.316,-15.126,0.0331,0.586,0.000215
Brass in Pocket - 2006 Remaster,Pretenders,1980-01-11,58,1QaJWSCk3UMKLotnPCIHh1,https://p.scdn.co/mp3-preview/e3e434f185ecc5ad8c21822954bce731e199b7bf?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Pretenders,0.751,0.703,0.907,97.931,0.196,-5.687,0.0287,0.368,0.00123
He Stopped Loving Her Today,George Jones,,58,1q0wCfrE9eGFMzS2g8aVnx,https://p.scdn.co/mp3-preview/c767cbddc5c7168bae84ceba0be28fcfebccaaf5?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,I Am What I Am (Expanded Edition),0.351,0.21,0.394,144.25,0.29,-14.838,0.0334,0.76,0.000138
Babooshka - 2018 Remaster,Kate Bush,1980-09-07,55,4DkKgGqqfx8C79RFo8ZuTl,https://p.scdn.co/mp3-preview/a5f045364a1221227b50f8307b2f80ca3e1e9501?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Never for Ever (2018 Remaster),0.487,0.362,0.292,108.778,0.0673,-12.041,0.0382,0.759,1.63e-05
Drivin' My Life Away,Eddie Rabbitt,1980-06-20,58,0ijdFzcMMkyr5FP73daA0Q,https://p.scdn.co/mp3-preview/02fbc101b1e0261132a471df622e2cf41b6d6f61?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Horizon,0.571,0.57,0.814,168.943,0.066,-14.091,0.047,0.113,0.00244
Fame,Irene Cara,1980-05-16,65,5CI1FP2Volc9wjz2MBZsGx,https://p.scdn.co/mp3-preview/06447f8e6dfbef1e8850dd60398c367a908421ce?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Fame (Original Motion Picture Soundtrack),0.7,0.73,0.961,130.519,0.133,-8.763,0.0311,0.132,0.0
More Bounce to the Ounce,Zapp,1980-01-01,52,1LiwqqaafXkNQuWGW3HeId,https://p.scdn.co/mp3-preview/59cf0ce28f63ff40684a1ac58d3270a72e94982d?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Zapp,0.85,0.818,0.839,105.266,0.349,-8.623,0.0904,0.124,0.00135
Woman in Love,Barbra Streisand,1980-09-23,67,1pTGc8pwyo6xtgXBKCBcFn,https://p.scdn.co/mp3-preview/aa6668f4106c65a80ca07677fcd8ab580d4a5467?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Guilty,0.469,0.278,0.331,169.735,0.133,-16.311,0.028,0.248,0.000126
Private Idaho,The B-52's,,53,1y5V5qja332UyMeUurFhDS,https://p.scdn.co/mp3-preview/7cf843426ea28b2b13d07dbf1c3cf272c9b555c4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Wild Planet,0.551,0.882,0.888,166.403,0.322,-6.808,0.0454,0.00724,1.13e-05
If Drinkin' Don't Kill Me (Her Memory Will),George Jones,,51,1Eu8T7TxbcrlZ1oE8Eccxd,https://p.scdn.co/mp3-preview/5d890d774d15529ee5e4121fc0d73becd7fc65c3?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,I Am What I Am (Expanded Edition),0.607,0.32,0.234,89.78,0.168,-13.036,0.03,0.582,0.0
Dark Entries,Bauhaus,1980-11-03,55,67MkU3b7k2fBL6oHHUiM09,https://p.scdn.co/mp3-preview/f7c876980e2798da3bf1db4704136d183dab5769?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,In the Flat Field,0.24,0.851,0.512,171.036,0.344,-11.941,0.0492,0.00017,0.641
He's so Shy,The Pointer Sisters,1980-04-23,50,6R9NqD0WX9sJYs6PbA5onu,https://p.scdn.co/mp3-preview/7f672babe3023bf0b9e888ea8bc9c19e57e167ac?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Special Things (Bonus Track Version),0.871,0.736,0.967,115.149,0.0894,-7.896,0.0675,0.22,0.000725
I Want Candy,Bow Wow Wow,,49,2FMcDUopGfjBh3xMsrm78S,https://p.scdn.co/mp3-preview/e8ac70933f8c98e9dd7bc6b817c84f541c31643d?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,We Are The '80s,0.688,0.639,0.775,110.025,0.0588,-12.964,0.0648,0.0066,0.0596
Babooshka,Kate Bush,1980-09-08,45,5ATOXWRIyeSkYGeRyqu25w,https://p.scdn.co/mp3-preview/4aba68eeb66220693ea57038119c557f8e2a7532?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Never for Ever,0.47,0.439,0.287,108.037,0.0707,-8.892,0.0322,0.741,1.64e-05
Give Me Back My Man,The B-52's,,47,4vKLfj7YuS2yRKAJ9Nn0Id,https://p.scdn.co/mp3-preview/408503204ab88e68a032b22afa0669852f754df4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Wild Planet,0.571,0.96,0.802,162.297,0.0591,-5.498,0.0354,0.0137,0.00817
Girl U Want - 2009 Remaster,DEVO,,46,0rNXiNb8IN78GL6cx9VsP7,https://p.scdn.co/mp3-preview/cefb32d84e94b2eed163841f1d9daf71176a71b1?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Freedom of Choice (2009 Remaster; Deluxe Edition),0.735,0.569,0.826,172.488,0.05,-7.526,0.0596,0.125,7.67e-06
La Diferencia,Juan Gabriel,1980-10-27,58,0UjaaTDGZcDhNZITXW9nUI,https://p.scdn.co/mp3-preview/a3aba281012dca7f68dea90eb2a9d0cbf06796dc?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Con el Mariachi de América de Jesús Rodríguez de Hijar,0.399,0.205,0.288,84.437,0.351,-13.577,0.0336,0.553,0.0
